Year,Sex,State,Industry,People,Weekly_Sum
2014,Total,Western Australia,Financial and Insurance Services,36100,43465909.4
2014,Total,Western Australia,"Rental, Hiring and Real Estate Services",34100,38452486.3
2014,Total,Western Australia,"Professional, Scientific and Technical Services",122700,163251353
2014,Total,Western Australia,Administrative and Support Services,41700,31370237.8
2014,Total,Western Australia,Public Administration and Safety,75800,108857617.4
2014,Total,Western Australia,Education and Training,95700,109496053.4
2014,Total,Western Australia,Health Care and Social Assistance,140300,162003627.6
2014,Total,Western Australia,Arts and Recreation Services,27500,19486479
2014,Total,Western Australia,Other Services,49500,49115059.1
2014,Total,Western Australia,Total,1308000,1556945150
2014,Total,Tasmania,"Agriculture, Forestry and Fishing",11400,6026742.4
2014,Total,Tasmania,Mining,2900,5121083.1
2014,Total,Tasmania,Manufacturing,19600,18261137.2
2014,Total,Tasmania,"Electricity, Gas, Water and Waste Services",3300,4667852.1
2014,Total,Tasmania,Construction,18900,13821901.2
2014,Total,Tasmania,Wholesale Trade,7000,7789916.8
2014,Total,Tasmania,Retail Trade,26300,18083730.2
2014,Total,Tasmania,Accommodation and Food Services,19000,8232674.1
2014,Total,Tasmania,"Transport, Postal and Warehousing",12300,10958013.5
2014,Total,Tasmania,Information Media and Telecommunications,4000,4125472.1
2014,Total,Tasmania,Financial and Insurance Services,5400,6724402
2014,Total,Tasmania,"Rental, Hiring and Real Estate Services",2600,2232673.3
2014,Total,Tasmania,"Professional, Scientific and Technical Services",11500,10009955.4
2014,Total,Tasmania,Administrative and Support Services,7500,3039573.8
2014,Total,Tasmania,Public Administration and Safety,17100,20728037
2014,Total,Tasmania,Education and Training,20800,21099902.6
2014,Total,Tasmania,Health Care and Social Assistance,32700,30002847.7
2014,Total,Tasmania,Arts and Recreation Services,3300,1752508.1
2014,Total,Tasmania,Other Services,10300,7577001.6
2014,Total,Tasmania,Total,236600,201995925.5
2014,Total,Northern Territory,"Agriculture, Forestry and Fishing",1400,506719.4
2014,Total,Northern Territory,Mining,4000,9261805.4
2014,Total,Northern Territory,Manufacturing,4000,6419950.2
2014,Total,Northern Territory,"Electricity, Gas, Water and Waste Services",2300,4435626.2
2014,Total,Northern Territory,Construction,13300,18036568.4
2014,Total,Northern Territory,Wholesale Trade,2300,2886415.1
2014,Total,Northern Territory,Retail Trade,9200,8050648.8
2014,Total,Northern Territory,Accommodation and Food Services,7400,5927114.1
2014,Total,Northern Territory,"Transport, Postal and Warehousing",6500,10070628.4
2014,Total,Northern Territory,Information Media and Telecommunications,2300,4372807.7
2014,Total,Northern Territory,Financial and Insurance Services,2000,1807855.5
2014,Total,Northern Territory,"Rental, Hiring and Real Estate Services",2100,2427877.5
2014,Total,Northern Territory,"Professional, Scientific and Technical Services",8800,14387951.9
2014,Total,Northern Territory,Administrative and Support Services,4300,3729920.6
2014,Total,Northern Territory,Public Administration and Safety,20300,31753041.6
2014,Total,Northern Territory,Education and Training,10500,12262983.8
2014,Total,Northern Territory,Health Care and Social Assistance,14400,16747358
2014,Total,Northern Territory,Arts and Recreation Services,2700,2301868.6
2014,Total,Northern Territory,Other Services,5200,6179536.3
2014,Total,Northern Territory,Total,123700,162521519.2
2014,Total,Australian Capital Territory,"Agriculture, Forestry and Fishing",700,521488.1
2014,Total,Australian Capital Territory,Mining,0,0
2014,Total,Australian Capital Territory,Manufacturing,3300,3437151.6
2014,Total,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",2500,4148136.8
2014,Total,Australian Capital Territory,Construction,13100,12455482
2014,Total,Australian Capital Territory,Wholesale Trade,2500,2594377.9
2014,Total,Australian Capital Territory,Retail Trade,17300,9556728.3
2014,Total,Australian Capital Territory,Accommodation and Food Services,15800,9844917.5
2014,Total,Australian Capital Territory,"Transport, Postal and Warehousing",5000,6144464.7
2014,Total,Australian Capital Territory,Information Media and Telecommunications,4800,5216683.4
2014,Total,Australian Capital Territory,Financial and Insurance Services,3600,4114810.2
2014,Total,Australian Capital Territory,"Rental, Hiring and Real Estate Services",2400,6416386.6
2014,Total,Australian Capital Territory,"Professional, Scientific and Technical Services",23500,33126077
2014,Total,Australian Capital Territory,Administrative and Support Services,4600,5456707.9
2014,Total,Australian Capital Territory,Public Administration and Safety,61500,111331590.1
2014,Total,Australian Capital Territory,Education and Training,15300,19154960.1
2014,Total,Australian Capital Territory,Health Care and Social Assistance,25000,31941963.6
2014,Total,Australian Capital Territory,Arts and Recreation Services,6100,5188905.9
2014,Total,Australian Capital Territory,Other Services,5100,4769232.7
2014,Total,Australian Capital Territory,Total,209900,271509410.3
2014,Total,Total,"Agriculture, Forestry and Fishing",296100,117447078.8
2014,Total,Total,Mining,227200,518135604.5
2014,Total,Total,Manufacturing,909300,1024178199
2014,Total,Total,"Electricity, Gas, Water and Waste Services",135200,205801601.5
2014,Total,Total,Construction,1027500,1011284446
2014,Total,Total,Wholesale Trade,405400,490745917.5
2014,Total,Total,Retail Trade,1236400,818854749
2014,Total,Total,Accommodation and Food Services,774700,408945495.8
2014,Total,Total,"Transport, Postal and Warehousing",598300,710269689.9
2014,Total,Total,Information Media and Telecommunications,216700,301163475
2014,Total,Total,Financial and Insurance Services,425200,648208401.1
2014,Total,Total,"Rental, Hiring and Real Estate Services",214100,241496415.8
2014,Total,Total,"Professional, Scientific and Technical Services",935000,1211704821
2014,Total,Total,Administrative and Support Services,374400,298145810.9
2014,Total,Total,Public Administration and Safety,711700,994031929.5
2014,Total,Total,Education and Training,935000,1015153472
2014,Total,Total,Health Care and Social Assistance,1400700,1444490105
2014,Total,Total,Arts and Recreation Services,206300,140100188.9
2014,Total,Total,Other Services,473400,356470464.2
2014,Total,Total,Total,11505000,11971224507
2015,Female,New South Wales,"Agriculture, Forestry and Fishing",22100,9876916.2
2015,Female,New South Wales,Mining,6200,10632572.3
2015,Female,New South Wales,Manufacturing,72900,80607541.7
2015,Female,New South Wales,"Electricity, Gas, Water and Waste Services",7500,14125755.1
2015,Female,New South Wales,Construction,31200,24068610.1
2015,Female,New South Wales,Wholesale Trade,57000,61212719.5
2015,Female,New South Wales,Retail Trade,218100,126170900.1
2015,Female,New South Wales,Accommodation and Food Services,134100,63093722.6
2015,Female,New South Wales,"Transport, Postal and Warehousing",51100,49082067.8
2015,Female,New South Wales,Information Media and Telecommunications,37700,42976135.4
2015,Female,New South Wales,Financial and Insurance Services,85000,127005714
2015,Female,New South Wales,"Rental, Hiring and Real Estate Services",26000,24875988.7
2015,Female,New South Wales,"Professional, Scientific and Technical Services",149100,148702981.1
2015,Female,New South Wales,Administrative and Support Services,62000,58631617.2
2015,Female,New South Wales,Public Administration and Safety,85700,96605650.1
2015,Female,New South Wales,Education and Training,198000,216424244.4
2015,Female,New South Wales,Health Care and Social Assistance,382900,361991494.3
2015,Female,New South Wales,Arts and Recreation Services,36900,21582446.3
2015,Female,New South Wales,Other Services,58300,34863563.4
2015,Female,New South Wales,Total,1719900,1562044355
2015,Female,Victoria,"Agriculture, Forestry and Fishing",32600,5397849.3
2015,Female,Victoria,Mining,2700,3233881.6
2015,Female,Victoria,Manufacturing,63600,52834141
2015,Female,Victoria,"Electricity, Gas, Water and Waste Services",11900,15864381.3
2015,Female,Victoria,Construction,26200,25015183.1
2015,Female,Victoria,Wholesale Trade,32000,29591763.3
2015,Female,Victoria,Retail Trade,187200,107952126.9
2015,Female,Victoria,Accommodation and Food Services,100400,46525608
2015,Female,Victoria,"Transport, Postal and Warehousing",38400,33013455.6
2015,Female,Victoria,Information Media and Telecommunications,27900,29300471.2
2015,Female,Victoria,Financial and Insurance Services,51000,63350379.3
2015,Female,Victoria,"Rental, Hiring and Real Estate Services",23300,23182983.6
2015,Female,Victoria,"Professional, Scientific and Technical Services",104400,103499115.9
2015,Female,Victoria,Administrative and Support Services,52900,31964970.3
2015,Female,Victoria,Public Administration and Safety,71900,83275157.5
2015,Female,Victoria,Education and Training,185300,191105416
2015,Female,Victoria,Health Care and Social Assistance,293800,252078028.7
2015,Female,Victoria,Arts and Recreation Services,30000,15922057
2015,Female,Victoria,Other Services,41500,20774764.5
2015,Female,Victoria,Total,1372800,1136936446
2015,Female,Queensland,"Agriculture, Forestry and Fishing",19500,8335514.2
2015,Female,Queensland,Mining,6500,10118768
2015,Female,Queensland,Manufacturing,36500,24905617.3
2015,Female,Queensland,"Electricity, Gas, Water and Waste Services",7100,12615297.2
2015,Female,Queensland,Construction,18800,14661379.7
2015,Female,Queensland,Wholesale Trade,26600,18574839.9
2015,Female,Queensland,Retail Trade,146800,92442148.1
2015,Female,Queensland,Accommodation and Food Services,93000,46683281.5
2015,Female,Queensland,"Transport, Postal and Warehousing",24900,24865099.4
2015,Female,Queensland,Information Media and Telecommunications,10900,12302481.3
2015,Female,Queensland,Financial and Insurance Services,41200,47677668.5
2015,Female,Queensland,"Rental, Hiring and Real Estate Services",26300,23054094.3
2015,Female,Queensland,"Professional, Scientific and Technical Services",76600,69720581.8
2015,Female,Queensland,Administrative and Support Services,41200,27381691.7
2015,Female,Queensland,Public Administration and Safety,75900,85201483.2
2015,Female,Queensland,Education and Training,145300,140937652.7
2015,Female,Queensland,Health Care and Social Assistance,251700,239083061.8
2015,Female,Queensland,Arts and Recreation Services,16400,5807890.6
2015,Female,Queensland,Other Services,34200,17062012.8
2015,Female,Queensland,Total,1103800,922731561.2
2015,Female,South Australia,"Agriculture, Forestry and Fishing",7700,5512117
2015,Female,South Australia,Mining,1500,3093399.5
2015,Female,South Australia,Manufacturing,20300,15043494
2015,Female,South Australia,"Electricity, Gas, Water and Waste Services",2300,2265605.1
2015,Female,South Australia,Construction,7300,3143324.1
2015,Female,South Australia,Wholesale Trade,5900,4964562.2
2015,Female,South Australia,Retail Trade,50800,23476730.1
2015,Female,South Australia,Accommodation and Food Services,28300,12701813.6
2015,Female,South Australia,"Transport, Postal and Warehousing",6700,4731623.3
2015,Female,South Australia,Information Media and Telecommunications,5100,4674818.2
2015,Female,South Australia,Financial and Insurance Services,12300,11562181
2015,Female,South Australia,"Rental, Hiring and Real Estate Services",4600,2763369.1
2015,Female,South Australia,"Professional, Scientific and Technical Services",24300,17573193.4
2015,Female,South Australia,Administrative and Support Services,17700,13255688.2
2015,Female,South Australia,Public Administration and Safety,31400,39803202.5
2015,Female,South Australia,Education and Training,42200,39780606.5
2015,Female,South Australia,Health Care and Social Assistance,92200,88455035.6
2015,Female,South Australia,Arts and Recreation Services,7000,2455402.9
2015,Female,South Australia,Other Services,13400,4369314.1
2015,Female,South Australia,Total,378600,296736758.1
2015,Female,Western Australia,"Agriculture, Forestry and Fishing",5100,0
2015,Female,Western Australia,Mining,15900,35403113.2
2015,Female,Western Australia,Manufacturing,24200,15820584.3
2015,Female,Western Australia,"Electricity, Gas, Water and Waste Services",2600,2985992.2
2015,Female,Western Australia,Construction,23000,16965694.2
2015,Female,Western Australia,Wholesale Trade,11300,15289254.3
2015,Female,Western Australia,Retail Trade,69900,39746090.1
2015,Female,Western Australia,Accommodation and Food Services,47000,27409736.5
2015,Female,Western Australia,"Transport, Postal and Warehousing",24100,22410541.2
2015,Female,Western Australia,Information Media and Telecommunications,7800,7557629.5
2015,Female,Western Australia,Financial and Insurance Services,19400,18528467.7
2015,Female,Western Australia,"Rental, Hiring and Real Estate Services",15500,10956489.2
2015,Female,Western Australia,"Professional, Scientific and Technical Services",33600,40515696.8
