Year,Sex,State,Industry,Weekly_Sum
2014,Total,Northern Territory,Education and Training,12262983.8
2014,Total,Northern Territory,Health Care and Social Assistance,16747358
2014,Total,Northern Territory,Arts and Recreation Services,2301868.6
2014,Total,Northern Territory,Other Services,6179536.3
2014,Total,Northern Territory,Total,162521519.2
2014,Total,Australian Capital Territory,"Agriculture, Forestry and Fishing",521488.1
2014,Total,Australian Capital Territory,Mining,0
2014,Total,Australian Capital Territory,Manufacturing,3437151.6
2014,Total,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",4148136.8
2014,Total,Australian Capital Territory,Construction,12455482
2014,Total,Australian Capital Territory,Wholesale Trade,2594377.9
2014,Total,Australian Capital Territory,Retail Trade,9556728.3
2014,Total,Australian Capital Territory,Accommodation and Food Services,9844917.5
2014,Total,Australian Capital Territory,"Transport, Postal and Warehousing",6144464.7
2014,Total,Australian Capital Territory,Information Media and Telecommunications,5216683.4
2014,Total,Australian Capital Territory,Financial and Insurance Services,4114810.2
2014,Total,Australian Capital Territory,"Rental, Hiring and Real Estate Services",6416386.6
2014,Total,Australian Capital Territory,"Professional, Scientific and Technical Services",33126077
2014,Total,Australian Capital Territory,Administrative and Support Services,5456707.9
2014,Total,Australian Capital Territory,Public Administration and Safety,111331590.1
2014,Total,Australian Capital Territory,Education and Training,19154960.1
2014,Total,Australian Capital Territory,Health Care and Social Assistance,31941963.6
2014,Total,Australian Capital Territory,Arts and Recreation Services,5188905.9
2014,Total,Australian Capital Territory,Other Services,4769232.7
2014,Total,Australian Capital Territory,Total,271509410.3
2014,Total,Total,"Agriculture, Forestry and Fishing",117447078.8
2014,Total,Total,Mining,518135604.5
2014,Total,Total,Manufacturing,1024178199
2014,Total,Total,"Electricity, Gas, Water and Waste Services",205801601.5
2014,Total,Total,Construction,1011284446
2014,Total,Total,Wholesale Trade,490745917.5
2014,Total,Total,Retail Trade,818854749
2014,Total,Total,Accommodation and Food Services,408945495.8
2014,Total,Total,"Transport, Postal and Warehousing",710269689.9
2014,Total,Total,Information Media and Telecommunications,301163475
2014,Total,Total,Financial and Insurance Services,648208401.1
2014,Total,Total,"Rental, Hiring and Real Estate Services",241496415.8
2014,Total,Total,"Professional, Scientific and Technical Services",1211704821
2014,Total,Total,Administrative and Support Services,298145810.9
2014,Total,Total,Public Administration and Safety,994031929.5
2014,Total,Total,Education and Training,1015153472
2014,Total,Total,Health Care and Social Assistance,1444490105
2014,Total,Total,Arts and Recreation Services,140100188.9
2014,Total,Total,Other Services,356470464.2
2014,Total,Total,Total,11971224507
2015,Female,New South Wales,"Agriculture, Forestry and Fishing",9876916.2
2015,Female,New South Wales,Mining,10632572.3
2015,Female,New South Wales,Manufacturing,80607541.7
2015,Female,New South Wales,"Electricity, Gas, Water and Waste Services",14125755.1
2015,Female,New South Wales,Construction,24068610.1
2015,Female,New South Wales,Wholesale Trade,61212719.5
2015,Female,New South Wales,Retail Trade,126170900.1
2015,Female,New South Wales,Accommodation and Food Services,63093722.6
2015,Female,New South Wales,"Transport, Postal and Warehousing",49082067.8
2015,Female,New South Wales,Information Media and Telecommunications,42976135.4
2015,Female,New South Wales,Financial and Insurance Services,127005714
2015,Female,New South Wales,"Rental, Hiring and Real Estate Services",24875988.7
2015,Female,New South Wales,"Professional, Scientific and Technical Services",148702981.1
2015,Female,New South Wales,Administrative and Support Services,58631617.2
2015,Female,New South Wales,Public Administration and Safety,96605650.1
2015,Female,New South Wales,Education and Training,216424244.4
2015,Female,New South Wales,Health Care and Social Assistance,361991494.3
2015,Female,New South Wales,Arts and Recreation Services,21582446.3
2015,Female,New South Wales,Other Services,34863563.4
2015,Female,New South Wales,Total,1562044355
2015,Female,Victoria,"Agriculture, Forestry and Fishing",5397849.3
2015,Female,Victoria,Mining,3233881.6
2015,Female,Victoria,Manufacturing,52834141
2015,Female,Victoria,"Electricity, Gas, Water and Waste Services",15864381.3
2015,Female,Victoria,Construction,25015183.1
2015,Female,Victoria,Wholesale Trade,29591763.3
2015,Female,Victoria,Retail Trade,107952126.9
2015,Female,Victoria,Accommodation and Food Services,46525608
2015,Female,Victoria,"Transport, Postal and Warehousing",33013455.6
2015,Female,Victoria,Information Media and Telecommunications,29300471.2
2015,Female,Victoria,Financial and Insurance Services,63350379.3
2015,Female,Victoria,"Rental, Hiring and Real Estate Services",23182983.6
2015,Female,Victoria,"Professional, Scientific and Technical Services",103499115.9
2015,Female,Victoria,Administrative and Support Services,31964970.3
2015,Female,Victoria,Public Administration and Safety,83275157.5
2015,Female,Victoria,Education and Training,191105416
2015,Female,Victoria,Health Care and Social Assistance,252078028.7
2015,Female,Victoria,Arts and Recreation Services,15922057
2015,Female,Victoria,Other Services,20774764.5
2015,Female,Victoria,Total,1136936446
2015,Female,Queensland,"Agriculture, Forestry and Fishing",8335514.2
2015,Female,Queensland,Mining,10118768
2015,Female,Queensland,Manufacturing,24905617.3
2015,Female,Queensland,"Electricity, Gas, Water and Waste Services",12615297.2
2015,Female,Queensland,Construction,14661379.7
2015,Female,Queensland,Wholesale Trade,18574839.9
2015,Female,Queensland,Retail Trade,92442148.1
2015,Female,Queensland,Accommodation and Food Services,46683281.5
2015,Female,Queensland,"Transport, Postal and Warehousing",24865099.4
2015,Female,Queensland,Information Media and Telecommunications,12302481.3
2015,Female,Queensland,Financial and Insurance Services,47677668.5
2015,Female,Queensland,"Rental, Hiring and Real Estate Services",23054094.3
2015,Female,Queensland,"Professional, Scientific and Technical Services",69720581.8
2015,Female,Queensland,Administrative and Support Services,27381691.7
2015,Female,Queensland,Public Administration and Safety,85201483.2
2015,Female,Queensland,Education and Training,140937652.7
2015,Female,Queensland,Health Care and Social Assistance,239083061.8
2015,Female,Queensland,Arts and Recreation Services,5807890.6
2015,Female,Queensland,Other Services,17062012.8
2015,Female,Queensland,Total,922731561.2
2015,Female,South Australia,"Agriculture, Forestry and Fishing",5512117
2015,Female,South Australia,Mining,3093399.5
2015,Female,South Australia,Manufacturing,15043494
2015,Female,South Australia,"Electricity, Gas, Water and Waste Services",2265605.1
2015,Female,South Australia,Construction,3143324.1
2015,Female,South Australia,Wholesale Trade,4964562.2
2015,Female,South Australia,Retail Trade,23476730.1
2015,Female,South Australia,Accommodation and Food Services,12701813.6
2015,Female,South Australia,"Transport, Postal and Warehousing",4731623.3
2015,Female,South Australia,Information Media and Telecommunications,4674818.2
2015,Female,South Australia,Financial and Insurance Services,11562181
2015,Female,South Australia,"Rental, Hiring and Real Estate Services",2763369.1
2015,Female,South Australia,"Professional, Scientific and Technical Services",17573193.4
2015,Female,South Australia,Administrative and Support Services,13255688.2
2015,Female,South Australia,Public Administration and Safety,39803202.5
2015,Female,South Australia,Education and Training,39780606.5
2015,Female,South Australia,Health Care and Social Assistance,88455035.6
2015,Female,South Australia,Arts and Recreation Services,2455402.9
2015,Female,South Australia,Other Services,4369314.1
2015,Female,South Australia,Total,296736758.1
2015,Female,Western Australia,"Agriculture, Forestry and Fishing",0
2015,Female,Western Australia,Mining,35403113.2
2015,Female,Western Australia,Manufacturing,15820584.3
2015,Female,Western Australia,"Electricity, Gas, Water and Waste Services",2985992.2
2015,Female,Western Australia,Construction,16965694.2
2015,Female,Western Australia,Wholesale Trade,15289254.3
2015,Female,Western Australia,Retail Trade,39746090.1
2015,Female,Western Australia,Accommodation and Food Services,27409736.5
2015,Female,Western Australia,"Transport, Postal and Warehousing",22410541.2
2015,Female,Western Australia,Information Media and Telecommunications,7557629.5
2015,Female,Western Australia,Financial and Insurance Services,18528467.7
2015,Female,Western Australia,"Rental, Hiring and Real Estate Services",10956489.2
2015,Female,Western Australia,"Professional, Scientific and Technical Services",40515696.8
2015,Female,Western Australia,Administrative and Support Services,15143455.8
2015,Female,Western Australia,Public Administration and Safety,54172863.1
2015,Female,Western Australia,Education and Training,75749761.7
2015,Female,Western Australia,Health Care and Social Assistance,113723881
2015,Female,Western Australia,Arts and Recreation Services,7059073.7
2015,Female,Western Australia,Other Services,15713075.3
2015,Female,Western Australia,Total,533984413.9
2015,Female,Tasmania,"Agriculture, Forestry and Fishing",855031.8
2015,Female,Tasmania,Mining,0
2015,Female,Tasmania,Manufacturing,2900006.8
2015,Female,Tasmania,"Electricity, Gas, Water and Waste Services",349131.7
2015,Female,Tasmania,Construction,630047.5
2015,Female,Tasmania,Wholesale Trade,627598.4
2015,Female,Tasmania,Retail Trade,6839741.8
2015,Female,Tasmania,Accommodation and Food Services,5079412.1
2015,Female,Tasmania,"Transport, Postal and Warehousing",2048243.4
2015,Female,Tasmania,Information Media and Telecommunications,1868870.5
2015,Female,Tasmania,Financial and Insurance Services,3843358.6
2015,Female,Tasmania,"Rental, Hiring and Real Estate Services",1754769.9
2015,Female,Tasmania,"Professional, Scientific and Technical Services",3645270.7
2015,Female,Tasmania,Administrative and Support Services,2220887.3
2015,Female,Tasmania,Public Administration and Safety,11175211.8
2015,Female,Tasmania,Education and Training,12623925.8
2015,Female,Tasmania,Health Care and Social Assistance,27926810.1
2015,Female,Tasmania,Arts and Recreation Services,433140.1
2015,Female,Tasmania,Other Services,1605246.3
2015,Female,Tasmania,Total,85267806.4
2015,Female,Northern Territory,"Agriculture, Forestry and Fishing",0
2015,Female,Northern Territory,Mining,1175392.1
2015,Female,Northern Territory,Manufacturing,622575
2015,Female,Northern Territory,"Electricity, Gas, Water and Waste Services",224524.2
2015,Female,Northern Territory,Construction,2623780.3
2015,Female,Northern Territory,Wholesale Trade,795360.4
2015,Female,Northern Territory,Retail Trade,3097289.1
2015,Female,Northern Territory,Accommodation and Food Services,4169577.7
2015,Female,Northern Territory,"Transport, Postal and Warehousing",2208148.2
2015,Female,Northern Territory,Information Media and Telecommunications,994853
2015,Female,Northern Territory,Financial and Insurance Services,1093438.1
2015,Female,Northern Territory,"Rental, Hiring and Real Estate Services",713106.2
2015,Female,Northern Territory,"Professional, Scientific and Technical Services",1767601.3
2015,Female,Northern Territory,Administrative and Support Services,1814501.1
2015,Female,Northern Territory,Public Administration and Safety,17214727.9
2015,Female,Northern Territory,Education and Training,9296025.8
2015,Female,Northern Territory,Health Care and Social Assistance,13271232.7
2015,Female,Northern Territory,Arts and Recreation Services,995248.5
2015,Female,Northern Territory,Other Services,1641682.4
2015,Female,Northern Territory,Total,63675818.1
2015,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2015,Female,Australian Capital Territory,Mining,0
2015,Female,Australian Capital Territory,Manufacturing,623426.8
2015,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",0
2015,Female,Australian Capital Territory,Construction,1768605.9
2015,Female,Australian Capital Territory,Wholesale Trade,748763.1
2015,Female,Australian Capital Territory,Retail Trade,4658998.4
2015,Female,Australian Capital Territory,Accommodation and Food Services,3877417.2
2015,Female,Australian Capital Territory,"Transport, Postal and Warehousing",1243188.1
2015,Female,Australian Capital Territory,Information Media and Telecommunications,2668886.9
